system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
906,06497,6,1/3/2007,Lujan,Buenos Aires,7-7,7.25,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,906,-34.4619848,-59.1744878,0.0034880489110946655,299.20767911275226,Complejo indiferenci,-0.00235610269010067,0.4437917073567708,"{""type"":""Point"",""coordinates"":[-59.1744878,-34.4619848]}"
907,06490,6,1/3/2007,Lomas de Zamora,Buenos Aires,35405-6949,5.53,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,907,-34.73790272,-58.44067537,8.434057235717773E-5,299.32275072733563,Miscelaneas,-0.0025597214698791504,0.4388421376546224,"{""type"":""Point"",""coordinates"":[-58.44067537000001,-34.73790272]}"
908,06434,6,1/3/2007,Lanus,Buenos Aires,8891-2706,4.6,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,908,-34.69095715,-58.38386285,8.434057235717773E-5,299.32275072733563,Miscelaneas,-0.0025597214698791504,0.4388421376546224,"{""type"":""Point"",""coordinates"":[-58.38386285000001,-34.69095715000001]}"
909,06441,6,1/3/2007,La Plata,Buenos Aires,3314-1708,23.31,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",false,909,-35.03880607,-58.05930616,4.3269991874694824E-4,299.06046231587726,Complejo indiferenci,-0.002912493422627449,0.43566640218098956,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
910,06427,6,1/3/2007,La Matanza,Buenos Aires,33486-6512,4.98,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,910,-34.71417289,-58.50890438,2.2110342979431152E-4,299.31957689921063,Molisoles,-0.002540210261940956,0.4472516377766927,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
911,06638,6,1/3/2007,Pilar,Buenos Aires,42-42,10.41,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,911,-34.42200558,-58.95283788,3.476142883300781E-4,299.47729174296063,Molisoles,-0.0024786386638879776,0.4417285919189453,"{""type"":""Point"",""coordinates"":[-58.95283788,-34.42200558]}"
912,06638,6,1/3/2007,Pilar,Buenos Aires,42-42,10.41,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,912,-34.42200558,-58.95283788,3.476142883300781E-4,299.47729174296063,Molisoles,-0.0024786386638879776,0.4417285919189453,"{""type"":""Point"",""coordinates"":[-58.95283788,-34.42200558]}"
913,06371,6,1/3/2007,General San Martin,Buenos Aires,36837-7237,8.51,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,913,-34.56734338,-58.58431125,9.438395500183105E-5,299.37361335754395,Miscelaneas,-0.002666444517672062,0.4721698760986328,"{""type"":""Point"",""coordinates"":[-58.58431125,-34.56734338]}"
914,06364,6,1/3/2007,General Rodriguez,Buenos Aires,6936-2128,20,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",false,914,-34.72117406,-59.01160158,0.003564193844795227,299.13183275858563,Complejo indiferenci,-0.002290240488946438,0.4678955078125,"{""type"":""Point"",""coordinates"":[-59.01160158,-34.72117406]}"
915,06357,6,1/3/2007,General Pueyrredon,Buenos Aires,3347-1742,17.47,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",false,915,-37.80766254,-57.62989086,6.230175495147705E-5,294.78319994608563,Molisoles,-0.0025010518729686737,0.4070142110188802,"{""type"":""Point"",""coordinates"":[-57.62989086,-37.80766254000001]}"
916,06274,6,1/3/2007,Florencio Varela,Buenos Aires,7058-2230,1.42,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,916,-34.8275807,-58.222912,7.905066013336182E-5,299.21012051900226,Complejo indiferenci,-0.0029404694214463234,0.4631417592366536,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
917,06245,6,1/3/2007,Ensenada,Buenos Aires,3314-1708,6.45,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,917,-34.87584856,-57.9336299,2.3312866687774658E-4,299.21833992004395,Miscelaneas,-0.0032462188974022865,0.431186040242513,"{""type"":""Point"",""coordinates"":[-57.9336299,-34.875848559999994]}"
918,06161,6,1/3/2007,Carmen de Areco,Buenos Aires,32711-6544,5.4,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,918,-34.4145467,-59.8540512,0.004132941365242004,298.86539395650226,Molisoles,-0.002355804666876793,0.4576574961344401,"{""type"":""Point"",""coordinates"":[-59.8540512,-34.41454670000001]}"
919,06140,6,1/3/2007,Capitan Sarmiento,Buenos Aires,6745-2129,5.72,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,919,-34.1731879,-59.9792421,0.007212281227111816,299.04060554504395,Molisoles,-0.0025460543110966682,0.45783360799153644,"{""type"":""Point"",""coordinates"":[-59.9792421,-34.1731879]}"
920,06126,6,1/3/2007,Campana,Buenos Aires,26206-5876,0.02,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,920,-34.059934,-58.836065,4.7907233238220215E-5,299.94986661275226,Rio,-0.0029790326952934265,0.5479698181152344,"{""type"":""Point"",""coordinates"":[-58.836065000000005,-34.059934]}"
921,06119,6,1/3/2007,Brandsen,Buenos Aires,7058-2230,12.02,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,921,-34.9854674,-58.1762428,0.0010831505060195923,299.00951830546063,Molisoles,-0.002736109308898449,0.4333883921305339,"{""type"":""Point"",""coordinates"":[-58.176242800000004,-34.98546739999999]}"
922,06098,6,1/3/2007,Berisso,Buenos Aires,3314-1708,0.7,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,922,-34.84587606,-57.87973336,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-57.87973336,-34.84587606]}"
923,06091,6,1/3/2007,Berazategui,Buenos Aires,7058-2230,14.45,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,923,-34.83264047,-58.10084123,5.449652671813965E-4,299.25577481587726,Miscelaneas,-0.0028336700052022934,0.4512837727864583,"{""type"":""Point"",""coordinates"":[-58.10084122999999,-34.83264047]}"
924,06035,6,1/3/2007,Avellaneda,Buenos Aires,35411-6952,1.59,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,924,-34.67500565,-58.31056343,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.31056343,-34.675005649999996]}"
925,06028,6,1/3/2007,Almirante Brown,Buenos Aires,35405-6949,1.13,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,925,-34.80155807,-58.39146772,7.05420970916748E-5,299.24828783671063,Miscelaneas,-0.0026063891127705574,0.4589118957519531,"{""type"":""Point"",""coordinates"":[-58.39146772000001,-34.80155807]}"
926,06882,6,27/2/2007,Zarate,Buenos Aires,3320-1714,3.88,verano,2007-02-26,"[2007-02-26, 2007-02-27, 2007-02-28, 2007-03-01, 2007-03-02, 2007-03-03, 2007-03-04]",true,926,-33.9804188,-59.2846864,0.0029507428407669067,299.71467781066895,Rio,-0.002599320374429226,0.5286178588867188,"{""type"":""Point"",""coordinates"":[-59.2846864,-33.9804188]}"
927,82063,82,22/2/2007,La Capital,Santa Fe,103-103,23.73,verano,2007-02-19,"[2007-02-19, 2007-02-20, 2007-02-21, 2007-02-22, 2007-02-23, 2007-02-24, 2007-02-25]",false,927,-31.18858147,-60.62677383,1.773238182067871E-6,293.9470812479655,Molisoles,-0.0044656554237008095,0.356204350789388,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
928,34028,34,22/2/2007,Matacos,Formosa,33909-6556,47.74,verano,2007-02-19,"[2007-02-19, 2007-02-20, 2007-02-21, 2007-02-22, 2007-02-23, 2007-02-24, 2007-02-25]",false,928,-23.67500877,-62.31292343,2.682209014892578E-7,295.25388463338214,Alfisoles,-0.005696825683116913,0.3253885904947917,"{""type"":""Point"",""coordinates"":[-62.31292343,-23.67500877]}"
929,30070,30,22/2/2007,La Paz,Entre Rios,6543-2055,11.16,verano,2007-02-19,"[2007-02-19, 2007-02-20, 2007-02-21, 2007-02-22, 2007-02-23, 2007-02-24, 2007-02-25]",true,929,-30.60360412,-59.52751986,1.7285346984863281E-6,294.5840441385905,Molisoles,-0.002576577477157116,0.32302093505859375,"{""type"":""Point"",""coordinates"":[-59.52751986,-30.60360412]}"
930,06357,6,22/2/2007,General Pueyrredon,Buenos Aires,3347-1742,17.47,verano,2007-02-19,"[2007-02-19, 2007-02-20, 2007-02-21, 2007-02-22, 2007-02-23, 2007-02-24, 2007-02-25]",false,930,-37.80766254,-57.62989086,2.3543834686279297E-6,292.8040962219238,Molisoles,-0.004134477116167545,0.410952885945638,"{""type"":""Point"",""coordinates"":[-57.62989086,-37.80766254000001]}"
931,86056,86,18/2/2007,Copo,Santiago del Estero,6309-1957,42.91,verano,2007-02-12,"[2007-02-12, 2007-02-13, 2007-02-14, 2007-02-15, 2007-02-16, 2007-02-17, 2007-02-18]",false,931,-25.72948778,-63.46601397,1.5407800674438477E-5,299.44143931070965,Molisoles,-0.004083332605659962,0.3370901743570964,"{""type"":""Point"",""coordinates"":[-63.46601397,-25.72948778]}"
932,86133,86,17/2/2007,Pellegrini,Santiago del Estero,32820-6498,6.85,verano,2007-02-12,"[2007-02-12, 2007-02-13, 2007-02-14, 2007-02-15, 2007-02-16, 2007-02-17, 2007-02-18]",true,932,-26.28318787,-64.45684052,1.1518597602844238E-5,296.98807017008465,Entisoles,-0.003871905617415905,0.3962300618489583,"{""type"":""Point"",""coordinates"":[-64.45684052,-26.28318787]}"
933,82098,82,13/2/2007,San Javier,Santa Fe,6247-1929,17.29,verano,2007-02-12,"[2007-02-12, 2007-02-13, 2007-02-14, 2007-02-15, 2007-02-16, 2007-02-17, 2007-02-18]",false,933,-29.42420679,-59.97955475,8.940696716308594E-7,299.28820037841797,Complejo indiferenci,-0.0028367573395371437,0.2588755289713542,"{""type"":""Point"",""coordinates"":[-59.97955475,-29.424206790000007]}"
934,82049,82,13/2/2007,General Obligado,Santa Fe,32822-6509,17.99,verano,2007-02-12,"[2007-02-12, 2007-02-13, 2007-02-14, 2007-02-15, 2007-02-16, 2007-02-17, 2007-02-18]",false,934,-28.6765561,-59.7497004,5.21540641784668E-7,298.5661137898763,Alfisoles,-0.003629175014793873,0.2802619934082031,"{""type"":""Point"",""coordinates"":[-59.7497004,-28.676556099999996]}"
935,82035,82,13/2/2007,Garay,Santa Fe,33531-6669,2.91,verano,2007-02-12,"[2007-02-12, 2007-02-13, 2007-02-14, 2007-02-15, 2007-02-16, 2007-02-17, 2007-02-18]",true,935,-31.1523125,-60.1365521,4.9114227294921875E-5,298.35647837320965,Molisoles,-0.004264594987034798,0.1638495127360026,"{""type"":""Point"",""coordinates"":[-60.1365521,-31.152312499999997]}"
936,90014,90,11/2/2007,Cruz Alta,Tucuman,33966-6506,21.31,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,936,-27.0201218,-65.0182022,3.2261013984680176E-5,299.08594449361163,Molisoles,-0.006344018504023552,0.40778223673502606,"{""type"":""Point"",""coordinates"":[-65.0182022,-27.0201218]}"
937,90042,90,11/2/2007,Alberdi,Tucuman,6896-2166,25.5,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,937,-27.60163,-65.5373,2.8395652770996094E-4,297.69100634257,Roca,-0.006302954629063606,0.3805217742919922,"{""type"":""Point"",""coordinates"":[-65.5373,-27.601630000000004]}"
938,86140,86,8/2/2007,Quebrachos,Santiago del Estero,36916-7263,27.02,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,938,-29.79049,-63.18682,1.773238182067871E-6,299.95264371236163,Alfisoles,-0.0035898741334676743,0.23355547587076822,"{""type"":""Point"",""coordinates"":[-63.18682,-29.790489999999995]}"
939,86175,86,7/2/2007,San Martin,Santiago del Estero,33116-6456,15.66,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,939,-28.2954,-63.86655,1.6391277313232422E-7,301.10889371236163,Alfisoles,-0.005358712747693062,0.3525854746500651,"{""type"":""Point"",""coordinates"":[-63.86655,-28.2954]}"
940,86168,86,7/2/2007,Salavina,Santiago del Estero,36916-7263,18.29,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,940,-29.03431036,-63.33874661,1.341104507446289E-7,300.2772693634033,Alfisoles,-0.00503869354724884,0.2505073547363281,"{""type"":""Point"",""coordinates"":[-63.33874661,-29.034310360000003]}"
941,86112,86,7/2/2007,Mitre,Santiago del Estero,37593-7391,10.57,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",true,941,-29.29157166,-63.03450311,1.564621925354004E-6,300.0206775665283,Alfisoles,-0.005262654274702072,0.2791392008463542,"{""type"":""Point"",""coordinates"":[-63.03450311000001,-29.29157166]}"
942,86105,86,7/2/2007,Loreto,Santiago del Estero,33116-6456,8.34,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",true,942,-28.47635326,-64.04507396,1.996755599975586E-6,300.92749722798663,Alfisoles,-0.004537032917141914,0.3651854197184245,"{""type"":""Point"",""coordinates"":[-64.04507396,-28.47635326]}"
943,86105,86,7/2/2007,Loreto,Santiago del Estero,33116-6456,8.34,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",true,943,-28.47635326,-64.04507396,1.996755599975586E-6,300.92749722798663,Alfisoles,-0.004537032917141914,0.3651854197184245,"{""type"":""Point"",""coordinates"":[-64.04507396,-28.47635326]}"
944,86042,86,7/2/2007,Belgrano,Santiago del Estero,6800-2197,12.07,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",true,944,-28.89628,-62.62596,4.917383193969727E-7,299.84774462382,Molisoles,-0.005568055436015129,0.2651538848876953,"{""type"":""Point"",""coordinates"":[-62.62596,-28.89628]}"
945,86119,86,6/2/2007,Moreno,Santiago del Estero,6804-2223,49.25,verano,2007-02-05,"[2007-02-05, 2007-02-06, 2007-02-07, 2007-02-08, 2007-02-09, 2007-02-10, 2007-02-11]",false,945,-27.41385841,-63.06546783,1.043081283569336E-7,300.69491259257,Entisoles,-0.006514349952340126,0.32004038492838544,"{""type"":""Point"",""coordinates"":[-63.06546783,-27.41385841]}"
946,14021,14,4/2/2007,Colon,Cordoba,33948-6745,20.69,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,946,-31.25624481,-63.95340394,4.0531158447265625E-6,295.7854633331299,Miscelaneas,-0.003431607037782669,0.33119964599609375,"{""type"":""Point"",""coordinates"":[-63.953403939999994,-31.256244809999995]}"
947,74049,74,4/2/2007,Junin,San Luis,34137-6448,58.78,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,947,-32.31398017,-65.41102538,7.107853889465332E-6,294.30125109354657,Entisoles,-0.00233505479991436,0.19492149353027344,"{""type"":""Point"",""coordinates"":[-65.41102538,-32.31398017]}"
948,22140,22,4/2/2007,San Fernando,Chaco,6254-1933,11.88,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",true,948,-27.92561531,-59.31798172,1.811981201171875E-5,298.67698351542157,Complejo indiferenci,-0.0045460425317287445,0.3911902109781901,"{""type"":""Point"",""coordinates"":[-59.317981720000006,-27.925615310000005]}"
949,66056,66,2/2/2007,General Jose de San Martin,Salta,6934-2187,25.44,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,949,-22.16459982,-63.9088426,0.0025154799222946167,294.6148090362549,Molisoles,-0.0036019552499055862,0.45756975809733075,"{""type"":""Point"",""coordinates"":[-63.90884259999999,-22.16459982]}"
950,18021,18,2/2/2007,Capital,Corrientes,6611-2085,6.4,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",true,950,-27.4064,-58.78276,3.702789545059204E-4,298.87693468729657,Rio,-0.0045303646475076675,0.3799063364664714,"{""type"":""Point"",""coordinates"":[-58.78276,-27.4064]}"
951,66056,66,31/1/2007,General Jose de San Martin,Salta,6934-2187,25.44,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,951,-22.16459982,-63.9088426,0.0025154799222946167,294.6148090362549,Molisoles,-0.0036019552499055862,0.45756975809733075,"{""type"":""Point"",""coordinates"":[-63.90884259999999,-22.16459982]}"
952,86091,86,29/1/2007,Jimnez,Santiago del Estero,32820-6498,23.4,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,952,-26.68895431,-64.45447124,2.8461217880249023E-6,297.3919086456299,Molisoles,-0.005402516573667526,0.36406898498535156,"{""type"":""Point"",""coordinates"":[-64.45447124,-26.68895431]}"
953,86070,86,29/1/2007,Figueroa,Santiago del Estero,6309-1957,34.35,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,953,-26.91460859,-63.52985443,1.0460615158081055E-5,298.36448351542157,Entisoles,-0.005094017833471298,0.3784332275390625,"{""type"":""Point"",""coordinates"":[-63.52985443,-26.914608590000004]}"
954,86056,86,29/1/2007,Copo,Santiago del Estero,6309-1957,42.91,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,954,-25.72948778,-63.46601397,1.0699033737182617E-5,299.01243273417157,Molisoles,-0.004208799451589584,0.3822275797526042,"{""type"":""Point"",""coordinates"":[-63.46601397,-25.72948778]}"
955,86021,86,29/1/2007,Atamisqui,Santiago del Estero,33116-6456,37.58,verano,2007-01-29,"[2007-01-29, 2007-01-30, 2007-01-31, 2007-02-01, 2007-02-02, 2007-02-03, 2007-02-04]",false,955,-28.82072,-63.74698,9.208917617797852E-6,299.1318988800049,Alfisoles,-0.004306618124246597,0.360260009765625,"{""type"":""Point"",""coordinates"":[-63.74697999999999,-28.820720000000005]}"
956,50049,50,28/1/2007,Las Heras,Mendoza,32660-6492,18.88,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,956,-32.24008942,-69.45531464,3.5762786865234375E-7,283.5760014851888,Roca,-0.0011163987219333649,0.06363296508789062,"{""type"":""Point"",""coordinates"":[-69.45531464,-32.24008942]}"
957,50049,50,28/1/2007,Las Heras,Mendoza,32660-6492,18.88,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,957,-32.24008942,-69.45531464,3.5762786865234375E-7,283.5760014851888,Roca,-0.0011163987219333649,0.06363296508789062,"{""type"":""Point"",""coordinates"":[-69.45531464,-32.24008942]}"
958,90084,90,27/1/2007,Capital,Tucuman,33966-6506,7.44,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,958,-26.82900979,-65.21054418,6.093680858612061E-4,297.9744389851888,Molisoles,-0.00540855061262846,0.42634328206380206,"{""type"":""Point"",""coordinates"":[-65.21054418,-26.829009789999997]}"
959,86070,86,27/1/2007,Figueroa,Santiago del Estero,6309-1957,34.35,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,959,-26.91460859,-63.52985443,4.76837158203125E-7,301.2976811726888,Entisoles,-0.005301263183355331,0.2583382924397786,"{""type"":""Point"",""coordinates"":[-63.52985443,-26.914608590000004]}"
960,86070,86,27/1/2007,Figueroa,Santiago del Estero,6309-1957,34.35,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,960,-26.91460859,-63.52985443,4.76837158203125E-7,301.2976811726888,Entisoles,-0.005301263183355331,0.2583382924397786,"{""type"":""Point"",""coordinates"":[-63.52985443,-26.914608590000004]}"
961,86049,86,27/1/2007,Capital,Santiago del Estero,36917-7264,13.33,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,961,-27.80983349,-64.48893926,4.646778106689453E-4,300.6526616414388,Alfisoles,-0.003985467366874218,0.21443494160970053,"{""type"":""Point"",""coordinates"":[-64.48893926,-27.809833490000003]}"
962,86049,86,27/1/2007,Capital,Santiago del Estero,36917-7264,13.33,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,962,-27.80983349,-64.48893926,4.646778106689453E-4,300.6526616414388,Alfisoles,-0.003985467366874218,0.21443494160970053,"{""type"":""Point"",""coordinates"":[-64.48893926,-27.809833490000003]}"
963,86035,86,27/1/2007,Banda,Santiago del Estero,36917-7264,0.64,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,963,-27.59548811,-64.41117012,1.946091651916504E-5,300.7647221883138,Alfisoles,-0.00424730870872736,0.3260180155436198,"{""type"":""Point"",""coordinates"":[-64.41117012,-27.595488109999998]}"
964,86035,86,27/1/2007,Banda,Santiago del Estero,36917-7264,0.64,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,964,-27.59548811,-64.41117012,1.946091651916504E-5,300.7647221883138,Alfisoles,-0.00424730870872736,0.3260180155436198,"{""type"":""Point"",""coordinates"":[-64.41117012,-27.595488109999998]}"
965,86014,86,27/1/2007,Alberdi,Santiago del Estero,6855-2224,89.3,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,965,-26.78946686,-62.70516586,2.9802322387695312E-8,301.94864145914715,Entisoles,-0.004019821062684059,0.19806035359700522,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
966,86014,86,27/1/2007,Alberdi,Santiago del Estero,6855-2224,89.3,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,966,-26.78946686,-62.70516586,2.9802322387695312E-8,301.94864145914715,Entisoles,-0.004019821062684059,0.19806035359700522,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
967,86014,86,27/1/2007,Alberdi,Santiago del Estero,6855-2224,89.3,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,967,-26.78946686,-62.70516586,2.9802322387695312E-8,301.94864145914715,Entisoles,-0.004019821062684059,0.19806035359700522,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
968,86014,86,27/1/2007,Alberdi,Santiago del Estero,6855-2224,89.3,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,968,-26.78946686,-62.70516586,2.9802322387695312E-8,301.94864145914715,Entisoles,-0.004019821062684059,0.19806035359700522,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
969,86014,86,27/1/2007,Alberdi,Santiago del Estero,6855-2224,89.3,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",false,969,-26.78946686,-62.70516586,2.9802322387695312E-8,301.94864145914715,Entisoles,-0.004019821062684059,0.19806035359700522,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
970,02010,2,26/1/2007,Comuna 10,Capital Federal,36837-7237,4.71,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,970,-34.62768629,-58.48358728,1.0576844215393066E-4,297.3106206258138,Miscelaneas,-0.002590757794678211,0.19344584147135416,"{""type"":""Point"",""coordinates"":[-58.48358728,-34.62768628999999]}"
971,02013,2,26/1/2007,Comuna 13,Capital Federal,54-54,3.99,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,971,-34.55488152,-58.4502891,9.02712345123291E-5,297.26952362060547,Miscelaneas,-0.00208129920065403,0.13467534383138022,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
972,02014,2,26/1/2007,Comuna 14,Capital Federal,85-85,2.68,verano,2007-01-22,"[2007-01-22, 2007-01-23, 2007-01-24, 2007-01-25, 2007-01-26, 2007-01-27, 2007-01-28]",true,972,-34.57389998,-58.42243645,9.02712345123291E-5,297.26952362060547,Miscelaneas,-0.00208129920065403,0.13467534383138022,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
