system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
1033,66077,hay que cambiarlo,10/1/2007,hay que cambiarlo,hay que cambiarlo,8141-2593,27.3,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",false,1033,-24.57701543,-65.36872897,0.008577987551689148,292.3123607635498,Inceptisoles,-0.0034269774332642555,0.45079994201660156,"{""type"":""Point"",""coordinates"":[-65.36872897,-24.57701543]}"
1034,06112,hay que cambiarlo,8/1/2007,hay que cambiarlo,hay que cambiarlo,6954-2111,27.83,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",false,1034,-35.2410531,-60.3474272,4.187226295471191E-6,295.9358959197998,Molisoles,-0.004296370781958103,0.261627197265625,"{""type"":""Point"",""coordinates"":[-60.3474272,-35.24105310000001]}"
1035,02004,hay que cambiarlo,8/1/2007,hay que cambiarlo,hay que cambiarlo,8891-2706,2.09,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",true,1035,-34.64641355,-58.38427103,9.535253047943115E-5,296.3005606333415,Miscelaneas,-0.0044509246945381165,0.23125330607096353,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1036,34014,hay que cambiarlo,8/1/2007,hay que cambiarlo,hay que cambiarlo,34001-6658,9.62,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",true,1036,-25.73826408,-57.92005921,3.0547380447387695E-5,302.0875886281331,Rio,-0.005663364194333553,0.3004913330078125,"{""type"":""Point"",""coordinates"":[-57.920059210000005,-25.73826408]}"
1037,02009,hay que cambiarlo,8/1/2007,hay que cambiarlo,hay que cambiarlo,36837-7237,4.96,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",true,1037,-34.64379608,-58.5191299,1.1163949966430664E-4,296.4804922739665,Miscelaneas,-0.004456867463886738,0.2586053212483724,"{""type"":""Point"",""coordinates"":[-58.51912990000001,-34.64379608]}"
1038,42084,hay que cambiarlo,8/1/2007,hay que cambiarlo,hay que cambiarlo,6874-2160,76.87,verano,2007-01-08,"[2007-01-08, 2007-01-09, 2007-01-10, 2007-01-11, 2007-01-12, 2007-01-13, 2007-01-14]",false,1038,-38.01481736,-65.58481895,1.2099742889404297E-5,298.3189525604248,Complejo indiferenci,-0.0013104081153869629,0.12688318888346353,"{""type"":""Point"",""coordinates"":[-65.58481895,-38.01481736]}"
1039,74028,hay que cambiarlo,7/1/2007,hay que cambiarlo,hay que cambiarlo,33256-6389,30.54,verano,2007-01-01,"[2007-01-01, 2007-01-02, 2007-01-03, 2007-01-04, 2007-01-05, 2007-01-06, 2007-01-07]",false,1039,-32.56339762,-65.03153075,7.003545761108398E-7,298.5779609680176,Entisoles,-0.004673415794968605,0.3150978088378906,"{""type"":""Point"",""coordinates"":[-65.03153075,-32.56339762000001]}"
1040,22084,hay que cambiarlo,7/1/2007,hay que cambiarlo,hay que cambiarlo,6521-2046,18.34,verano,2007-01-01,"[2007-01-01, 2007-01-02, 2007-01-03, 2007-01-04, 2007-01-05, 2007-01-06, 2007-01-07]",false,1040,-26.51481035,-59.22556127,2.726912498474121E-6,302.8155911763509,Rio,-0.006950948387384415,0.3380908966064453,"{""type"":""Point"",""coordinates"":[-59.22556127000001,-26.51481035]}"
1041,90098,hay que cambiarlo,7/1/2007,hay que cambiarlo,hay que cambiarlo,37013-7286,26.86,verano,2007-01-01,"[2007-01-01, 2007-01-02, 2007-01-03, 2007-01-04, 2007-01-05, 2007-01-06, 2007-01-07]",false,1041,-26.596217,-65.8573856,1.919269561767578E-5,294.2020657857259,Roca,-0.0023921560496091843,0.2273839314778646,"{""type"":""Point"",""coordinates"":[-65.8573856,-26.596217000000003]}"
1042,06532,hay que cambiarlo,7/1/2007,hay que cambiarlo,hay que cambiarlo,7-7,20.35,verano,2007-01-01,"[2007-01-01, 2007-01-02, 2007-01-03, 2007-01-04, 2007-01-05, 2007-01-06, 2007-01-07]",false,1042,-34.64501572,-59.35927582,1.952052116394043E-6,302.6207669576009,Molisoles,-0.005659414455294609,0.3844439188639323,"{""type"":""Point"",""coordinates"":[-59.35927582,-34.64501572]}"
1043,14056,hay que cambiarlo,7/1/2007,hay que cambiarlo,hay que cambiarlo,8232-2605,4.84,verano,2007-01-01,"[2007-01-01, 2007-01-02, 2007-01-03, 2007-01-04, 2007-01-05, 2007-01-06, 2007-01-07]",true,1043,-33.3160107,-63.2538219,1.2069940567016602E-6,303.4925117492676,Molisoles,-0.00601489283144474,0.31139882405598956,"{""type"":""Point"",""coordinates"":[-63.2538219,-33.3160107]}"
1044,06168,hay que cambiarlo,19/12/2004,hay que cambiarlo,hay que cambiarlo,36871-7252,8.76,primavera,2004-12-13,"[2004-12-13, 2004-12-14, 2004-12-15, 2004-12-16, 2004-12-17, 2004-12-18, 2004-12-19]",true,1044,-36.1352289,-57.7158097,5.8263540267944336E-5,295.55645751953125,Complejo indiferenci,-0.003425274044275284,0.2849203745524089,"{""type"":""Point"",""coordinates"":[-57.7158097,-36.1352289]}"
1045,06812,hay que cambiarlo,29/12/2004,hay que cambiarlo,hay que cambiarlo,3309-1703,53.41,verano,2004-12-27,"[2004-12-27, 2004-12-28, 2004-12-29, 2004-12-30, 2004-12-31, 2005-01-01, 2005-01-02]",false,1045,-36.4708183,-57.1914178,2.656877040863037E-5,292.4794686635335,Lagunas,-0.0035105375573039055,0.4113038380940755,"{""type"":""Point"",""coordinates"":[-57.1914178,-36.4708183]}"
1046,06392,hay que cambiarlo,16/12/2004,hay que cambiarlo,hay que cambiarlo,33055-6609,38.59,primavera,2004-12-13,"[2004-12-13, 2004-12-14, 2004-12-15, 2004-12-16, 2004-12-17, 2004-12-18, 2004-12-19]",false,1046,-34.8579191,-63.1611931,1.498013734817505E-4,296.05987548828125,Molisoles,-0.003137456253170967,0.3589121500651042,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1047,86154,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,36733-7194,47.27,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1047,-29.83512,-62.16991,2.282857894897461E-5,298.1612199147542,Molisoles,-0.005408415570855141,0.26865386962890625,"{""type"":""Point"",""coordinates"":[-62.16991,-29.83512]}"
1048,14140,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,6955-2119,12.54,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1048,-31.23400374,-62.74066613,7.37607479095459E-6,297.9334367116292,Alfisoles,-0.005099560134112835,0.3203894297281901,"{""type"":""Point"",""coordinates"":[-62.74066613,-31.234003740000002]}"
1049,14063,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,34344-6360,15.81,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1049,-32.62947464,-62.30913162,1.5735626220703125E-5,297.3758195241292,Molisoles,-0.004246234893798828,0.4477113087972005,"{""type"":""Point"",""coordinates"":[-62.30913162,-32.629474640000005]}"
1050,50063,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,6840-2183,38.57,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1050,-33.32638993,-68.92342084,2.6778876781463623E-4,293.8381404876709,Roca,-0.004287823103368282,0.18388875325520834,"{""type"":""Point"",""coordinates"":[-68.92342084,-33.32638993]}"
1051,86154,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,36733-7194,47.27,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1051,-29.83512,-62.16991,2.282857894897461E-5,298.1612199147542,Molisoles,-0.005408415570855141,0.26865386962890625,"{""type"":""Point"",""coordinates"":[-62.16991,-29.83512]}"
1052,90098,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,37013-7286,26.86,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1052,-26.596217,-65.8573856,1.3023614883422852E-5,290.1075903574626,Roca,-0.0017066951841115952,0.2633005777994792,"{""type"":""Point"",""coordinates"":[-65.8573856,-26.596217000000003]}"
1053,54014,hay que cambiarlo,9/12/2004,hay que cambiarlo,hay que cambiarlo,37066-7304,24.39,primavera,2004-12-06,"[2004-12-06, 2004-12-07, 2004-12-08, 2004-12-09, 2004-12-10, 2004-12-11, 2004-12-12]",false,1053,-27.11729715,-54.69785278,8.420944213867188E-4,296.79503695170087,Molisoles,-0.002693754620850086,0.4258562723795573,"{""type"":""Point"",""coordinates"":[-54.69785278,-27.117297150000002]}"
1054,86063,hay que cambiarlo,9/12/2004,hay que cambiarlo,hay que cambiarlo,36917-7264,55.46,primavera,2004-12-06,"[2004-12-06, 2004-12-07, 2004-12-08, 2004-12-09, 2004-12-10, 2004-12-11, 2004-12-12]",false,1054,-28.59957504,-64.66501617,9.082257747650146E-6,298.3110688527425,Molisoles,-0.0018879761919379234,0.08312479654947917,"{""type"":""Point"",""coordinates"":[-64.66501617,-28.599575040000005]}"
1055,58105,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,34051-6530,10.3,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1055,-38.34971979,-69.93995142,3.129243850708008E-7,293.2481339772542,Roca,-0.0018673567101359367,0.05158170064290365,"{""type"":""Point"",""coordinates"":[-69.93995142,-38.34971979]}"
1056,06840,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,36837-7237,6.8,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1056,-34.60887295,-58.56366446,2.7060508728027344E-5,294.9995174407959,Miscelaneas,-0.0052824970334768295,0.4020557403564453,"{""type"":""Point"",""coordinates"":[-58.563664460000005,-34.60887294999999]}"
1057,06505,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,3344-1739,9.75,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1057,-35.17544498,-57.51894858,4.6059489250183105E-5,294.6255753835042,Complejo indiferenci,-0.004499453119933605,0.3840471903483073,"{""type"":""Point"",""coordinates"":[-57.51894857999999,-35.17544498]}"
1058,46007,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,33392-6628,11.53,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1058,-28.39283371,-66.56823731,0.0,298.9182186126709,Roca,-4.1177496314048767E-4,0.07611974080403645,"{""type"":""Point"",""coordinates"":[-66.56823731,-28.392833709999998]}"
1059,06371,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,36837-7237,8.51,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",true,1059,-34.56734338,-58.58431125,2.7060508728027344E-5,294.9995174407959,Miscelaneas,-0.0052824970334768295,0.4020557403564453,"{""type"":""Point"",""coordinates"":[-58.58431125,-34.56734338]}"
1060,30088,hay que cambiarlo,5/12/2004,hay que cambiarlo,hay que cambiarlo,32026-6403,32.48,primavera,2004-11-29,"[2004-11-29, 2004-11-30, 2004-12-01, 2004-12-02, 2004-12-03, 2004-12-04, 2004-12-05]",false,1060,-31.59398509,-58.37116015,1.0356307029724121E-5,296.6433162689209,Vertisoles,-0.005051033571362495,0.3909594217936198,"{""type"":""Point"",""coordinates"":[-58.37116015,-31.593985090000004]}"
1061,06672,hay que cambiarlo,2/8/2004,hay que cambiarlo,hay que cambiarlo,9552-2855,64.46,invierno,2004-08-02,"[2004-08-02, 2004-08-03, 2004-08-04, 2004-08-05, 2004-08-06, 2004-08-07, 2004-08-08]",false,1061,-36.3845307,-59.0051146,1.1578202247619629E-5,287.33145968119305,Molisoles,-0.001115148887038231,0.44589805603027344,"{""type"":""Point"",""coordinates"":[-59.0051146,-36.3845307]}"
1062,70070,hay que cambiarlo,7/7/2004,hay que cambiarlo,hay que cambiarlo,32300-6465,12.55,invierno,2004-07-05,"[2004-07-05, 2004-07-06, 2004-07-07, 2004-07-08, 2004-07-09, 2004-07-10, 2004-07-11]",true,1062,-31.72999788,-68.56591515,9.238719940185547E-7,284.8142344156901,Roca,-8.68258997797966E-4,0.11247634887695312,"{""type"":""Point"",""coordinates"":[-68.56591515,-31.729997879999996]}"
1063,06168,hay que cambiarlo,3/7/2004,hay que cambiarlo,hay que cambiarlo,36871-7252,8.76,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1063,-36.1352289,-57.7158097,3.962963819503784E-5,285.8517710367839,Complejo indiferenci,-8.381810039281845E-4,0.4436422983805339,"{""type"":""Point"",""coordinates"":[-57.7158097,-36.1352289]}"
1064,22091,hay que cambiarlo,2/7/2004,hay que cambiarlo,hay que cambiarlo,6917-2193,54.9,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1064,-26.16427903,-60.55151954,2.0712614059448242E-6,291.0727183024089,Molisoles,-9.199585765600204E-4,0.2794106801350911,"{""type"":""Point"",""coordinates"":[-60.55151954000001,-26.16427903]}"
1065,74056,hay que cambiarlo,2/7/2004,hay que cambiarlo,hay que cambiarlo,33022-6481,39.54,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1065,-33.36877796,-66.40741813,0.0,288.6248830159505,Medano,-0.0012270137667655945,0.10382715861002605,"{""type"":""Point"",""coordinates"":[-66.40741813,-33.368777959999996]}"
1066,30091,hay que cambiarlo,30/6/2004,hay que cambiarlo,hay que cambiarlo,6833-2205,17.37,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1066,-31.99620378,-59.24649058,2.039968967437744E-5,287.4333140055339,Molisoles,-7.187128067016602E-4,0.41343243916829425,"{""type"":""Point"",""coordinates"":[-59.24649058,-31.99620378]}"
1067,14126,hay que cambiarlo,1/7/2004,hay que cambiarlo,hay que cambiarlo,9461-2776,35.26,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1067,-31.79056275,-65.16710187,1.735985279083252E-6,285.7408498128255,Entisoles,-8.649732917547226E-4,0.14542706807454428,"{""type"":""Point"",""coordinates"":[-65.16710187,-31.79056275]}"
1068,42133,hay que cambiarlo,30/6/2004,hay que cambiarlo,hay que cambiarlo,32598-6391,39.02,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1068,-35.01791303,-64.03511786,1.1622905731201172E-5,286.1060841878255,Molisoles,-5.576349794864655E-4,0.24535687764485678,"{""type"":""Point"",""coordinates"":[-64.03511786,-35.017913029999995]}"
1069,06274,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,7058-2230,1.42,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1069,-34.8275807,-58.222912,2.8371810913085938E-5,286.2192026774089,Complejo indiferenci,-8.327923715114594E-4,0.4448731740315755,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
1070,86168,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,36916-7263,18.29,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1070,-29.03431036,-63.33874661,5.960464477539062E-7,289.9514617919922,Alfisoles,-0.0014391522854566574,0.2332134246826172,"{""type"":""Point"",""coordinates"":[-63.33874661,-29.034310360000003]}"
1071,06336,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,3309-1703,42.05,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1071,-36.55442064,-57.07742058,1.7270445823669434E-5,286.0156707763672,Entisoles,-8.57088714838028E-4,0.4299062093098958,"{""type"":""Point"",""coordinates"":[-57.07742058,-36.554420640000004]}"
1072,42112,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,33282-6468,46.39,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",false,1072,-37.95782503,-67.82531198,1.4901161193847656E-8,285.4846649169922,Complejo indiferenci,-0.0010068025439977646,0.2760855356852214,"{""type"":""Point"",""coordinates"":[-67.82531198000001,-37.95782503]}"
1073,86105,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,33116-6456,8.34,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1073,-28.47635326,-64.04507396,1.169741153717041E-5,291.0503387451172,Alfisoles,-9.161531925201416E-4,0.22377840677897134,"{""type"":""Point"",""coordinates"":[-64.04507396,-28.47635326]}"
1074,30015,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,6557-2063,4.51,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1074,-31.35230446,-58.05355072,4.314631223678589E-5,287.5500132242839,Vertisoles,-9.645726531744003E-4,0.2332935333251953,"{""type"":""Point"",""coordinates"":[-58.05355072,-31.352304459999996]}"
1075,22077,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,9491-2841,1.71,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1075,-27.26945671,-59.21122233,7.12275505065918E-6,291.9356740315755,Entisoles,-0.0013653095811605453,0.4139868418375651,"{""type"":""Point"",""coordinates"":[-59.21122232999999,-27.26945671]}"
1076,06805,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,34847-6831,1.44,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1076,-34.3277116,-58.608687,2.3558735847473145E-5,286.0529429117839,Rio,-8.517187088727951E-4,0.4279467264811198,"{""type"":""Point"",""coordinates"":[-58.608687,-34.3277116]}"
1077,90091,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,32292-6460,1.11,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1077,-27.40925026,-65.26894379,9.022653102874756E-6,288.2471160888672,Entisoles,-0.001191822811961174,0.19702657063802084,"{""type"":""Point"",""coordinates"":[-65.26894379,-27.409250260000004]}"
1078,78049,hay que cambiarlo,28/6/2004,hay que cambiarlo,hay que cambiarlo,6163-1894,3.57,invierno,2004-06-28,"[2004-06-28, 2004-06-29, 2004-06-30, 2004-07-01, 2004-07-02, 2004-07-03, 2004-07-04]",true,1078,-47.45429993,-71.84503174,6.401687860488892E-4,272.4433237711589,Entisoles,-4.3758004903793335E-4,0.2788251241048177,"{""type"":""Point"",""coordinates"":[-71.84503174,-47.45429993]}"
1079,38077,hay que cambiarlo,16/2/2004,hay que cambiarlo,hay que cambiarlo,6324-1963,38.66,verano,2004-02-16,"[2004-02-16, 2004-02-17, 2004-02-18, 2004-02-19, 2004-02-20, 2004-02-21, 2004-02-22]",false,1079,-22.05120277,-65.84176636,8.195638656616211E-7,284.3803456624349,Entisoles,-0.004391244612634182,0.3598136901855469,"{""type"":""Point"",""coordinates"":[-65.84176636,-22.051202770000003]}"
1080,26056,hay que cambiarlo,27/5/2004,hay que cambiarlo,hay que cambiarlo,6385-1987,0.67,otoño,2004-05-24,"[2004-05-24, 2004-05-25, 2004-05-26, 2004-05-27, 2004-05-28, 2004-05-29, 2004-05-30]",true,1080,-42.66468787,-70.44354981,7.3015689849853516E-6,275.54855982462567,Molisoles,-4.5093800872564316E-4,0.3556207021077474,"{""type"":""Point"",""coordinates"":[-70.44354981,-42.66468787]}"
1081,86154,hay que cambiarlo,27/5/2004,hay que cambiarlo,hay que cambiarlo,36733-7194,47.27,otoño,2004-05-24,"[2004-05-24, 2004-05-25, 2004-05-26, 2004-05-27, 2004-05-28, 2004-05-29, 2004-05-30]",false,1081,-29.83512,-62.16991,4.8220157623291016E-5,286.6871503194173,Molisoles,-9.006299078464508E-4,0.22898991902669272,"{""type"":""Point"",""coordinates"":[-62.16991,-29.83512]}"
1082,06812,hay que cambiarlo,27/5/2004,hay que cambiarlo,hay que cambiarlo,3309-1703,53.41,otoño,2004-05-24,"[2004-05-24, 2004-05-25, 2004-05-26, 2004-05-27, 2004-05-28, 2004-05-29, 2004-05-30]",false,1082,-36.4708183,-57.1914178,3.6150217056274414E-5,286.488826751709,Lagunas,-0.001306856982409954,0.37250328063964844,"{""type"":""Point"",""coordinates"":[-57.1914178,-36.4708183]}"
1083,90007,hay que cambiarlo,22/4/2004,hay que cambiarlo,hay que cambiarlo,32820-6498,30.8,otoño,2004-04-19,"[2004-04-19, 2004-04-20, 2004-04-21, 2004-04-22, 2004-04-23, 2004-04-24, 2004-04-25]",false,1083,-26.36994,-64.78136,0.0021782219409942627,288.9024016062419,Entisoles,-0.0015213238075375557,0.4641806284586589,"{""type"":""Point"",""coordinates"":[-64.78136,-26.36994]}"
1084,14091,hay que cambiarlo,16/4/2004,hay que cambiarlo,hay que cambiarlo,36828-7231,28.57,otoño,2004-04-12,"[2004-04-12, 2004-04-13, 2004-04-14, 2004-04-15, 2004-04-16, 2004-04-17, 2004-04-18]",false,1084,-31.10580063,-64.59128571,2.7954578399658203E-5,291.89280637105304,Molisoles,-0.0017519071698188782,0.367340087890625,"{""type"":""Point"",""coordinates"":[-64.59128571,-31.105800630000005]}"
1085,58063,hay que cambiarlo,6/4/2004,hay que cambiarlo,hay que cambiarlo,6798-2155,40.6,otoño,2004-04-05,"[2004-04-05, 2004-04-06, 2004-04-07, 2004-04-08, 2004-04-09, 2004-04-10, 2004-04-11]",false,1085,-38.14383318,-70.528734,5.251169204711914E-5,284.91345469156903,Roca,-7.579326629638672E-4,0.09173329671223958,"{""type"":""Point"",""coordinates"":[-70.528734,-38.14383318]}"
1086,14007,hay que cambiarlo,31/3/2004,hay que cambiarlo,hay que cambiarlo,36828-7231,19.43,otoño,2004-03-29,"[2004-03-29, 2004-03-30, 2004-03-31, 2004-04-01, 2004-04-02, 2004-04-03, 2004-04-04]",false,1086,-32.09286214,-64.56387845,5.266070365905762E-5,294.3759943644206,Roca,-0.0027511464431881905,0.2220484415690104,"{""type"":""Point"",""coordinates"":[-64.56387845,-32.09286214]}"
1087,58105,hay que cambiarlo,31/3/2004,hay que cambiarlo,hay que cambiarlo,34051-6530,10.3,otoño,2004-03-29,"[2004-03-29, 2004-03-30, 2004-03-31, 2004-04-01, 2004-04-02, 2004-04-03, 2004-04-04]",true,1087,-38.34971979,-69.93995142,4.753470420837402E-6,289.2677586873372,Roca,-0.0011039245873689651,0.05981254577636719,"{""type"":""Point"",""coordinates"":[-69.93995142,-38.34971979]}"
1088,90056,hay que cambiarlo,16/2/2004,hay que cambiarlo,hay que cambiarlo,37530-7378,13.29,verano,2004-02-16,"[2004-02-16, 2004-02-17, 2004-02-18, 2004-02-19, 2004-02-20, 2004-02-21, 2004-02-22]",true,1088,-27.14003944,-65.13464356,1.7911195755004883E-5,299.15239969889325,Molisoles,-0.004710684530436993,0.20710436503092447,"{""type"":""Point"",""coordinates"":[-65.13464356,-27.14003944]}"
1089,10084,hay que cambiarlo,4/1/2004,hay que cambiarlo,hay que cambiarlo,33392-6628,13.77,verano,2003-12-29,"[2003-12-29, 2003-12-30, 2003-12-31, 2004-01-01, 2004-01-02, 2004-01-03, 2004-01-04]",true,1089,-28.33781745,-66.54987231,0.0,296.0442091623942,Entisoles,-3.063119947910309E-4,0.06653022766113281,"{""type"":""Point"",""coordinates"":[-66.54987231,-28.33781745]}"
1090,86168,hay que cambiarlo,28/12/2003,hay que cambiarlo,hay que cambiarlo,36916-7263,18.29,verano,2003-12-22,"[2003-12-22, 2003-12-23, 2003-12-24, 2003-12-25, 2003-12-26, 2003-12-27, 2003-12-28]",false,1090,-29.03431036,-63.33874661,7.942318916320801E-5,298.77573267618817,Alfisoles,-0.006114758551120758,0.31223169962565106,"{""type"":""Point"",""coordinates"":[-63.33874661,-29.034310360000003]}"
1091,42021,hay que cambiarlo,28/12/2003,hay que cambiarlo,hay que cambiarlo,32779-6443,14.55,verano,2003-12-22,"[2003-12-22, 2003-12-23, 2003-12-24, 2003-12-25, 2003-12-26, 2003-12-27, 2003-12-28]",true,1091,-36.68302536,-64.19379425,3.0100345611572266E-6,292.4718589782715,Entisoles,-0.0020425301045179367,0.14411354064941406,"{""type"":""Point"",""coordinates"":[-64.19379425,-36.68302536]}"
1092,34021,hay que cambiarlo,27/12/2003,hay que cambiarlo,hay que cambiarlo,6518-2043,14.18,verano,2003-12-22,"[2003-12-22, 2003-12-23, 2003-12-24, 2003-12-25, 2003-12-26, 2003-12-27, 2003-12-28]",true,1092,-26.65249252,-58.34178925,2.4390220642089844E-4,300.8515790303548,Rio,-0.00474795326590538,0.3741035461425781,"{""type"":""Point"",""coordinates"":[-58.341789250000005,-26.65249252]}"
1093,82133,hay que cambiarlo,27/12/2003,hay que cambiarlo,hay que cambiarlo,3041-1094,9.46,verano,2003-12-22,"[2003-12-22, 2003-12-23, 2003-12-24, 2003-12-25, 2003-12-26, 2003-12-27, 2003-12-28]",true,1093,-29.72572798,-60.28951287,0.004544749855995178,298.1948407491048,Lagunas,-0.007132761180400848,0.4523124694824219,"{""type"":""Point"",""coordinates"":[-60.28951287,-29.72572798]}"
1094,62049,hay que cambiarlo,27/12/2003,hay que cambiarlo,hay que cambiarlo,36886-7258,115.49,verano,2003-12-22,"[2003-12-22, 2003-12-23, 2003-12-24, 2003-12-25, 2003-12-26, 2003-12-27, 2003-12-28]",false,1094,-41.25013351,-66.89643097,3.427267074584961E-7,283.4210777282715,Entisoles,-8.95816832780838E-4,0.09737205505371094,"{""type"":""Point"",""coordinates"":[-66.89643097,-41.250133510000005]}"
