system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
2432,30021,30,5/7/1992,Diamante,Entre Rios,3331-1725,3.81,invierno,1992-06-29,"[1992-06-29, 1992-06-30, 1992-07-01, 1992-07-02, 1992-07-03, 1992-07-04, 1992-07-05]",true,2432,-32.01197804,-60.61726225,2.0316243171691895E-4,281.38622601826984,Molisoles,-0.001401127316057682,0.445400873819987,"{""type"":""Point"",""coordinates"":[-60.61726225,-32.01197804]}"
2433,06126,6,30/6/1992,Campana,Buenos Aires,26206-5876,0.02,invierno,1992-06-29,"[1992-06-29, 1992-06-30, 1992-07-01, 1992-07-02, 1992-07-03, 1992-07-04, 1992-07-05]",true,2433,-34.059934,-58.836065,1.6391277313232422E-7,280.2227331797282,Rio,-0.001214243471622467,0.5640678405761719,"{""type"":""Point"",""coordinates"":[-58.836065000000005,-34.059934]}"
2434,30105,30,27/6/1992,Victoria,Entre Rios,37055-7301,21.48,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2434,-32.957337,-60.049086,0.002352416515350342,286.43419965108234,Molisoles,-7.388517260551453E-4,0.5696074167887369,"{""type"":""Point"",""coordinates"":[-60.049086,-32.957337]}"
2435,30063,30,27/6/1992,Islas del Ibicuy,Entre Rios,25459-1836,8.14,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2435,-33.7787707,-58.54070986,0.0016637146472930908,286.15465863545734,Entisoles,-8.406098932027817E-4,0.5642598470052084,"{""type"":""Point"",""coordinates"":[-58.54070986000001,-33.7787707]}"
2436,30049,30,27/6/1992,Gualeguay,Entre Rios,39-39,13.76,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2436,-33.55871824,-59.48052013,0.0018189400434494019,285.632848739624,Entisoles,-8.522067219018936E-4,0.5878677368164062,"{""type"":""Point"",""coordinates"":[-59.48052013,-33.558718240000005]}"
2437,82084,82,25/6/1992,Rosario,Santa Fe,118-118,22.58,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2437,-33.07901008,-60.91379957,0.011938244104385376,285.044958114624,Alfisoles,-6.976425647735596E-4,0.46188608805338544,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
2438,06882,6,25/6/1992,Zarate,Buenos Aires,3320-1714,3.88,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2438,-33.9804188,-59.2846864,0.0020050406455993652,284.97082074483234,Rio,-6.150957196950912E-4,0.5662237803141276,"{""type"":""Point"",""coordinates"":[-59.2846864,-33.9804188]}"
2439,06707,6,24/6/1992,Saladillo,Buenos Aires,9022-2838,28.23,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2439,-35.6504504,-59.8096018,2.7105212211608887E-5,282.6064001719157,Molisoles,-6.661266088485718E-4,0.47500165303548175,"{""type"":""Point"",""coordinates"":[-59.8096018,-35.6504504]}"
2440,06693,6,24/6/1992,Roque Perez,Buenos Aires,9022-2838,10.28,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2440,-35.41999054,-59.66501618,1.1704862117767334E-4,282.82653363545734,Complejo indiferenci,-9.601414203643799E-4,0.4045556386311849,"{""type"":""Point"",""coordinates"":[-59.665016179999995,-35.41999054]}"
2441,06672,6,24/6/1992,Rauch,Buenos Aires,9552-2855,64.46,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2441,-36.3845307,-59.0051146,3.948807716369629E-6,281.5741736094157,Molisoles,-4.0302984416484833E-4,0.47118059794108075,"{""type"":""Point"",""coordinates"":[-59.0051146,-36.3845307]}"
2442,06630,6,24/6/1992,Pila,Buenos Aires,6766-2227,28.56,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2442,-36.09760675,-58.09855871,1.806020736694336E-5,283.1393591562907,Molisoles,-6.086956709623337E-4,0.47706031799316406,"{""type"":""Point"",""coordinates"":[-58.09855871,-36.09760674999999]}"
2443,06483,6,24/6/1992,Lobos,Buenos Aires,146-146,24.21,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2443,-35.2649767,-59.0698098,1.3178586959838867E-4,283.06188519795734,Molisoles,-8.725877851247787E-4,0.479953130086263,"{""type"":""Point"",""coordinates"":[-59.06980980000001,-35.264976700000005]}"
2444,06343,6,24/6/1992,General Paz,Buenos Aires,3274-1695,33.67,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2444,-35.45190573,-58.26954177,1.7836689949035645E-4,282.959997177124,Complejo indiferenci,-8.1680528819561E-4,0.4792931874593099,"{""type"":""Point"",""coordinates"":[-58.26954176999999,-35.45190573]}"
2445,06301,6,24/6/1992,General Belgrano,Buenos Aires,9552-2855,9.08,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2445,-35.83441,-58.47736003,2.9861927032470703E-5,283.0973669687907,Complejo indiferenci,-6.293952465057373E-4,0.4519837697347005,"{""type"":""Point"",""coordinates"":[-58.47736003000001,-35.83440999999999]}"
2446,06287,6,24/6/1992,General Alvear,Buenos Aires,34350-6366,21.23,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2446,-36.0095752,-60.2101369,6.4820051193237305E-6,282.2858435312907,Molisoles,-4.90974634885788E-4,0.46260833740234375,"{""type"":""Point"",""coordinates"":[-60.2101369,-36.0095752]}"
2447,06042,6,24/6/1992,Ayacucho,Buenos Aires,6903-2151,72.41,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2447,-37.2159908,-58.6862018,9.372830390930176E-6,280.8529822031657,Molisoles,-4.531778395175934E-4,0.4756113688151042,"{""type"":""Point"",""coordinates"":[-58.6862018,-37.21599079999999]}"
2448,06854,6,24/6/1992,25 de Mayo,Buenos Aires,6954-2111,20.08,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2448,-35.2813845,-60.2618183,7.930397987365723E-5,282.655797958374,Molisoles,-7.676109671592712E-4,0.399105707804362,"{""type"":""Point"",""coordinates"":[-60.2618183,-35.2813845]}"
2449,82119,82,23/6/1992,San Lorenzo,Santa Fe,3329-1723,0.93,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2449,-32.69503021,-60.73096848,0.00485701858997345,286.076208114624,Alfisoles,-8.301641792058945E-4,0.5558204650878906,"{""type"":""Point"",""coordinates"":[-60.73096848,-32.69503021]}"
2450,82119,82,23/6/1992,San Lorenzo,Santa Fe,3329-1723,0.93,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",true,2450,-32.69503021,-60.73096848,0.00485701858997345,286.076208114624,Alfisoles,-8.301641792058945E-4,0.5558204650878906,"{""type"":""Point"",""coordinates"":[-60.73096848,-32.69503021]}"
2451,82084,82,23/6/1992,Rosario,Santa Fe,118-118,22.58,invierno,1992-06-22,"[1992-06-22, 1992-06-23, 1992-06-24, 1992-06-25, 1992-06-26, 1992-06-27, 1992-06-28]",false,2451,-33.07901008,-60.91379957,0.011938244104385376,285.044958114624,Alfisoles,-6.976425647735596E-4,0.46188608805338544,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
2452,82063,82,17/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",false,2452,-31.18858147,-60.62677383,0.00845550000667572,291.44504737854004,Molisoles,-3.175213932991028E-4,0.4845441182454427,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
2453,82035,82,16/6/1992,Garay,Santa Fe,33531-6669,2.91,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2453,-31.1523125,-60.1365521,0.0094679594039917,291.86936378479004,Molisoles,-1.1942442506551743E-4,0.4464886983235677,"{""type"":""Point"",""coordinates"":[-60.1365521,-31.152312499999997]}"
2454,82084,82,15/6/1992,Rosario,Santa Fe,118-118,22.58,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",false,2454,-33.07901008,-60.91379957,0.008479371666908264,288.79449399312335,Alfisoles,-5.55058941245079E-4,0.47391510009765625,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
2455,82084,82,15/6/1992,Rosario,Santa Fe,118-118,22.58,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",false,2455,-33.07901008,-60.91379957,0.008479371666908264,288.79449399312335,Alfisoles,-5.55058941245079E-4,0.47391510009765625,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
2456,30070,30,15/6/1992,La Paz,Entre Rios,6543-2055,11.16,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2456,-30.60360412,-59.52751986,0.006310060620307922,292.5985304514567,Molisoles,-4.4037681072950363E-4,0.4480355580647786,"{""type"":""Point"",""coordinates"":[-59.52751986,-30.60360412]}"
2457,30063,30,15/6/1992,Islas del Ibicuy,Entre Rios,25459-1836,8.14,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2457,-33.7787707,-58.54070986,0.0014942139387130737,290.50388526916504,Entisoles,1.0742619633674622E-4,0.5721638997395834,"{""type"":""Point"",""coordinates"":[-58.54070986000001,-33.7787707]}"
2458,02013,2,15/6/1992,Comuna 13,Capital Federal,54-54,3.99,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2458,-34.55488152,-58.4502891,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
2459,02006,2,15/6/1992,Comuna 6,Capital Federal,85-85,5.9,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2459,-34.6168255,-58.44360311,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.44360310999999,-34.6168255]}"
2460,02004,2,15/6/1992,Comuna 4,Capital Federal,8891-2706,2.09,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2460,-34.64641355,-58.38427103,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
2461,02013,2,15/6/1992,Comuna 13,Capital Federal,54-54,3.99,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2461,-34.55488152,-58.4502891,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
2462,02004,2,15/6/1992,Comuna 4,Capital Federal,8891-2706,2.09,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2462,-34.64641355,-58.38427103,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
2463,02002,2,15/6/1992,Comuna 2,Capital Federal,85-85,1.52,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2463,-34.58587601,-58.39499618,0.006925299763679504,289.4715773264567,Miscelaneas,-4.5199599117040634E-4,0.46417872111002606,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
2464,06861,6,15/6/1992,Vicente Lopez,Buenos Aires,36837-7237,3.72,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2464,-34.52591497,-58.53576394,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.53576394000001,-34.52591497]}"
2465,06756,6,15/6/1992,San Isidro,Buenos Aires,53-53,1.29,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2465,-34.47940181,-58.5074044,,,Rio,,,"{""type"":""Point"",""coordinates"":[-58.507404400000006,-34.47940181]}"
2466,06568,6,15/6/1992,Moron,Buenos Aires,33486-6512,15.92,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",false,2466,-34.6644131,-58.64564271,0.006839200854301453,289.73882993062335,Miscelaneas,-3.109034150838852E-4,0.461215337117513,"{""type"":""Point"",""coordinates"":[-58.645642710000004,-34.6644131]}"
2467,06490,6,15/6/1992,Lomas de Zamora,Buenos Aires,35405-6949,5.53,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2467,-34.73790272,-58.44067537,0.012592673301696777,289.4503370920817,Miscelaneas,-2.6349443942308426E-4,0.4570770263671875,"{""type"":""Point"",""coordinates"":[-58.44067537000001,-34.73790272]}"
2468,06638,6,15/6/1992,Pilar,Buenos Aires,42-42,10.41,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2468,-34.42200558,-58.95283788,0.006664305925369263,290.58795102437335,Molisoles,-3.2009929418563843E-4,0.451449712117513,"{""type"":""Point"",""coordinates"":[-58.95283788,-34.42200558]}"
2469,06260,6,15/6/1992,Esteban Echeverria,Buenos Aires,33486-6512,6.94,otoño,1992-06-15,"[1992-06-15, 1992-06-16, 1992-06-17, 1992-06-18, 1992-06-19, 1992-06-20, 1992-06-21]",true,2469,-34.88497914,-58.47780994,0.00490976870059967,289.42209815979004,Miscelaneas,-3.124270588159561E-4,0.47052447001139325,"{""type"":""Point"",""coordinates"":[-58.47780994,-34.884979140000006]}"
2470,82014,82,14/6/1992,Caseros,Santa Fe,6726-2218,16.67,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",false,2470,-33.2334798,-61.682947,1.64031982421875E-4,284.72583770751953,Alfisoles,-0.0010790582746267319,0.4542554219563802,"{""type"":""Point"",""coordinates"":[-61.682947000000006,-33.23347979999999]}"
2471,30028,30,12/6/1992,Federacion,Entre Rios,1385-1073,7.52,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",true,2471,-30.70681007,-57.88784914,0.003447294235229492,289.2950922648112,Molisoles,-6.126025691628456E-4,0.3168385823567708,"{""type"":""Point"",""coordinates"":[-57.88784913999999,-30.70681007]}"
2472,82063,82,10/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",false,2472,-31.18858147,-60.62677383,0.00538364052772522,286.6051508585612,Molisoles,-0.001045682467520237,0.470303217569987,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
2473,82049,82,10/6/1992,General Obligado,Santa Fe,32822-6509,17.99,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",false,2473,-28.6765561,-59.7497004,0.0033552348613739014,289.10287221272785,Alfisoles,-9.81675460934639E-4,0.48833465576171875,"{""type"":""Point"",""coordinates"":[-59.7497004,-28.676556099999996]}"
2474,82049,82,10/6/1992,General Obligado,Santa Fe,32822-6509,17.99,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",false,2474,-28.6765561,-59.7497004,0.0033552348613739014,289.10287221272785,Alfisoles,-9.81675460934639E-4,0.48833465576171875,"{""type"":""Point"",""coordinates"":[-59.7497004,-28.676556099999996]}"
2475,82035,82,10/6/1992,Garay,Santa Fe,33531-6669,2.91,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",true,2475,-31.1523125,-60.1365521,0.004122793674468994,286.90259552001953,Molisoles,-9.594829753041267E-4,0.4311230977376302,"{""type"":""Point"",""coordinates"":[-60.1365521,-31.152312499999997]}"
2476,30098,30,10/6/1992,Uruguay,Entre Rios,7061-2233,5.89,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",true,2476,-32.38095474,-58.23688127,0.002751171588897705,287.73983510335285,Entisoles,-5.694292485713959E-4,0.27206865946451825,"{""type"":""Point"",""coordinates"":[-58.23688127,-32.38095474000001]}"
2477,34042,34,9/6/1992,Pilagas,Formosa,6515-2042,82.49,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",false,2477,-24.9895438,-58.6912886,0.0018473565578460693,297.51123809814453,Rio,-0.0021354779601097107,0.4501177469889323,"{""type"":""Point"",""coordinates"":[-58.69128860000001,-24.989543799999996]}"
2478,30084,30,8/6/1992,Parana,Entre Rios,110-110,12.53,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",true,2478,-31.88541285,-60.23444834,0.001430422067642212,286.22933705647785,Molisoles,-7.233936339616776E-4,0.4718761444091797,"{""type"":""Point"",""coordinates"":[-60.23444834,-31.88541285]}"
2479,30070,30,8/6/1992,La Paz,Entre Rios,6543-2055,11.16,otoño,1992-06-08,"[1992-06-08, 1992-06-09, 1992-06-10, 1992-06-11, 1992-06-12, 1992-06-13, 1992-06-14]",true,2479,-30.60360412,-59.52751986,0.001335442066192627,287.61654408772785,Molisoles,-8.539473637938499E-4,0.4889996846516927,"{""type"":""Point"",""coordinates"":[-59.52751986,-30.60360412]}"
2480,34049,34,7/6/1992,Pilcomayo,Formosa,36840-7239,50.93,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",false,2480,-25.11711311,-58.18847657,0.0028296858072280884,290.2563412984212,Rio,-0.0012334845960140228,0.4420789082845052,"{""type"":""Point"",""coordinates"":[-58.18847657,-25.117113110000002]}"
2481,30015,30,7/6/1992,Concordia,Entre Rios,6557-2063,4.51,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2481,-31.35230446,-58.05355072,0.0027925968170166016,283.4392840067546,Vertisoles,-0.001262318342924118,0.21113204956054688,"{""type"":""Point"",""coordinates"":[-58.05355072,-31.352304459999996]}"
2482,18021,18,7/6/1992,Capital,Corrientes,6611-2085,6.4,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2482,-27.4064,-58.78276,0.0017368346452713013,287.5904884338379,Rio,-0.0020012548193335533,0.35217730204264325,"{""type"":""Point"",""coordinates"":[-58.78276,-27.4064]}"
2483,22140,22,7/6/1992,San Fernando,Chaco,6254-1933,11.88,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2483,-27.92561531,-59.31798172,4.7403573989868164E-4,286.1557553609212,Complejo indiferenci,-0.001543113961815834,0.38095347086588544,"{""type"":""Point"",""coordinates"":[-59.317981720000006,-27.925615310000005]}"
2484,06805,6,6/6/1992,Tigre,Buenos Aires,34847-6831,1.44,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2484,-34.3277116,-58.608687,2.516806125640869E-5,283.6186459859212,Rio,-9.587379172444344E-4,0.33713404337565106,"{""type"":""Point"",""coordinates"":[-58.608687,-34.3277116]}"
2485,06770,6,6/6/1992,San Pedro,Buenos Aires,33257-6395,3.79,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2485,-33.6362648,-59.7862782,7.252395153045654E-5,283.9764747619629,Rio,-0.0014709848910570145,0.4407215118408203,"{""type"":""Point"",""coordinates"":[-59.78627819999999,-33.6362648]}"
2486,06763,6,6/6/1992,San Nicolas,Buenos Aires,6776-2114,14.58,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2486,-33.6042287,-60.4178226,5.494058132171631E-5,283.9639422098796,Molisoles,-0.0010311510413885117,0.35904502868652344,"{""type"":""Point"",""coordinates"":[-60.417822599999994,-33.6042287]}"
2487,06665,6,6/6/1992,Ramallo,Buenos Aires,3325-1719,9.81,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2487,-33.6241496,-60.0461017,2.440810203552246E-5,283.9346453348796,Rio,-0.0010493798181414604,0.4160779317220052,"{""type"":""Point"",""coordinates"":[-60.04610170000001,-33.6241496]}"
2488,06070,6,6/6/1992,Baradero,Buenos Aires,39-39,5.39,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2488,-33.8417492,-59.4518203,1.0699033737182617E-5,283.6566505432129,Rio,-0.0011369213461875916,0.43601099650065106,"{""type"":""Point"",""coordinates"":[-59.45182030000001,-33.8417492]}"
2489,82063,82,4/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",false,2489,-31.18858147,-60.62677383,2.732127904891968E-4,284.0793393452962,Molisoles,-0.001453697681427002,0.421444574991862,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
2490,82063,82,4/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",false,2490,-31.18858147,-60.62677383,2.732127904891968E-4,284.0793393452962,Molisoles,-0.001453697681427002,0.421444574991862,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
2491,82035,82,4/6/1992,Garay,Santa Fe,33531-6669,2.91,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2491,-31.1523125,-60.1365521,0.0013785064220428467,283.9462013244629,Molisoles,-0.0013248072937130928,0.363613764444987,"{""type"":""Point"",""coordinates"":[-60.1365521,-31.152312499999997]}"
2492,22140,22,4/6/1992,San Fernando,Chaco,6254-1933,11.88,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2492,-27.92561531,-59.31798172,4.7403573989868164E-4,286.1557553609212,Complejo indiferenci,-0.001543113961815834,0.38095347086588544,"{""type"":""Point"",""coordinates"":[-59.317981720000006,-27.925615310000005]}"
2493,34014,34,2/6/1992,Formosa,Formosa,34001-6658,9.62,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2493,-25.73826408,-57.92005921,0.002458333969116211,289.3159929911296,Rio,-0.0016256468370556831,0.38157081604003906,"{""type"":""Point"",""coordinates"":[-57.920059210000005,-25.73826408]}"
2494,18049,18,2/6/1992,Esquina,Corrientes,9200-2836,11.96,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2494,-30.0784368,-59.4055912,2.6342272758483887E-4,284.3740170796712,Complejo indiferenci,-0.0014790473505854607,0.3714110056559245,"{""type"":""Point"",""coordinates"":[-59.405591199999996,-30.0784368]}"
2495,82119,82,1/6/1992,San Lorenzo,Santa Fe,3329-1723,0.93,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2495,-32.69503021,-60.73096848,3.692507743835449E-5,284.2613054911296,Alfisoles,-0.0015625162050127983,0.4468199412027995,"{""type"":""Point"",""coordinates"":[-60.73096848,-32.69503021]}"
2496,82119,82,1/6/1992,San Lorenzo,Santa Fe,3329-1723,0.93,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",true,2496,-32.69503021,-60.73096848,3.692507743835449E-5,284.2613054911296,Alfisoles,-0.0015625162050127983,0.4468199412027995,"{""type"":""Point"",""coordinates"":[-60.73096848,-32.69503021]}"
2497,82063,82,1/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",false,2497,-31.18858147,-60.62677383,2.732127904891968E-4,284.0793393452962,Molisoles,-0.001453697681427002,0.421444574991862,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
2498,82063,82,1/6/1992,La Capital,Santa Fe,103-103,23.73,otoño,1992-06-01,"[1992-06-01, 1992-06-02, 1992-06-03, 1992-06-04, 1992-06-05, 1992-06-06, 1992-06-07]",false,2498,-31.18858147,-60.62677383,2.732127904891968E-4,284.0793393452962,Molisoles,-0.001453697681427002,0.421444574991862,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
